,
0,-99.61712126560329
1,-68.36840196367844
2,-91.55766133787077
3,-77.20545852605176
4,-89.39891031828051
5,-84.00385393956633
6,-99.6141820705623
7,-93.69612889023544
8,-73.02479658095712
9,-58.858247918079314
10,-58.43155326574986
11,-75.95414127332259
12,-85.80243805941387
13,-88.16895403466492
14,-91.10244034600872
15,-56.85934755331354
16,-64.44572649213411
17,-55.75721061107379
18,-90.25586289720444
19,-84.28231664305962
20,-76.34157135484577
21,-98.79118771483918
22,-96.08535987817599
23,-92.16987819518974
24,-98.54653560892802
25,-58.09201759929297
26,-93.14071921519759
27,-76.9856864258839
28,-92.80294919506768
29,-83.66834939306824
30,-75.43517269534199
31,-70.77561501742888
32,-31.87835246713801
33,-85.56576729464437
34,-77.92067611160647
35,-99.45474607683401
36,-57.195537354819464
37,-70.37046038301129
38,-73.14387516417209
39,-57.91958183322112
40,-73.44808580366646
41,-64.1998729194022
42,-95.16929186546379
43,-45.81742440627466
44,-99.52263143298154
45,-70.70585749191355
46,-81.72786952797958
47,-82.80534770685964
48,-50.22185313901768
49,-72.45643541897454
50,-77.08538849163936
51,-52.98083172929558
52,-80.39102691474365
53,-63.16099692182025
54,-99.17801178401666
55,-68.46393593538252
56,-44.94082156594237
57,-60.29223411694515
58,-76.01928028197374
59,-58.08525315682952
60,-96.03823499340827
61,-68.45130898176252
62,-76.91890919846094
63,-55.960610470295904
64,-57.91678624564604
65,-72.93123375388566
66,-44.20671212617739
67,-66.28138712413386
68,-53.835489985937414
69,-68.7591373598406
70,-73.20286307058983
71,-38.24176725875538
72,-71.10807484027534
73,-64.87720591258812
74,-64.18302458560937
75,-64.6388724951013
76,-43.45714150376649
77,-73.2915281271144
78,-81.56056137648264
79,-72.57887320327485
80,-90.26600509395813
81,-58.89013638540318
82,-81.1483481725896
83,-77.69635359145236
84,-79.7453606847585
85,-76.65277833462095
86,-54.097953667157434
87,-45.5410756929476
88,-72.9591569813976
89,-57.087850715364276
90,-63.618453519055954
91,-95.96163908974795
92,-72.61426349142415
93,-89.89936815742806
94,-62.64073109498144
95,-71.43853282754651
96,-55.83147885381377
97,-79.8466659983182
98,-83.0101412473096
99,-64.94827888125279
100,-64.24045855487641
101,-56.821843395306
102,-58.43097312553822
103,-53.117447976268096
104,-89.01005364682132
105,-67.3677395628766
106,-56.933241256209996
107,-53.699715314744026
108,-98.53099956182257
109,-78.22098012633396
110,-72.84353215425702
111,-81.49442842390896
112,-70.68798235104592
113,-43.8743126484636
114,-88.13204831427572
115,-79.97027859493994
116,-57.08761943937152
117,-53.959303598131
118,-34.66398535862673
119,-48.766472680758234
120,-54.27618214315244
121,-74.07159554293803
122,-89.21264054091131
123,-48.461319284900995
124,-70.63182467526038
125,-63.26363041612625
126,-48.004168459711295
127,-66.61024539197955
128,-94.82718195495451
129,-50.265221769700375
130,-99.65006976879653
131,-52.93457233430156
132,-58.33641101245921
133,-90.02530870435751
134,-32.6918330422586
135,-51.997853339558986
136,-48.75859534385896
137,-72.28997505271535
138,-44.73038245841293
139,-51.95109795482449
140,-44.650057137998324
141,-77.97159761181244
142,-79.58055905189468
143,-67.61187942923735
144,-74.48996617796209
145,-61.945681791780395
146,-70.40732850034365
147,-22.36252147287708
148,-55.592489284880266
149,-43.078226554481745
150,-58.71892662796015
151,-50.19707526874841
152,-38.01333062550528
153,-57.1821167299786
154,-80.09781504064294
155,-78.66358607083876
156,-73.79454566217822
157,-91.78814458434411
158,-76.97760680636728
159,-41.51041828437942
160,-71.17093448562973
161,-86.74113534564654
162,-76.74728614593904
163,-74.20278364299041
164,-37.81014760121535
165,-44.16361310933266
166,-43.412299072652864
167,-62.49073578813994
168,-63.256794252653926
169,-45.299663875978794
170,-75.62926374230597
171,-49.89875655647599
172,-90.35665820188173
173,-61.6816477121313
174,-63.2360334206418
175,-74.26105703541855
176,-82.66761673143083
177,-76.29244623236443
178,-24.69120522502712
179,-49.29315304140551
180,-52.13610003495832
181,-71.93970032264437
182,-34.582425827626736
183,-54.650987728901626
184,-59.7471955478391
185,-46.67111824133718
186,-57.59612200815749
187,-38.2301404502653
188,-55.303335939900236
189,-54.32146500481029
190,-47.818370463934464
191,-42.28098026145616
192,-50.848582645059295
193,-62.03081976002387
194,-53.23456534381374
195,-44.43549578316656
196,-67.32495136664176
197,-48.70172756368135
198,-32.35591957427084
199,-83.35481336286517
200,-64.67794749216577
201,-44.59551437204334
202,-34.755044114960526
203,-64.7234956863402
204,-54.436231887908825
205,-32.37833127085506
206,-71.53672528234462
207,-43.16985485279897
208,-73.54369420006165
209,-71.90396160517236
210,-34.86869681495882
211,-50.34650209983604
212,-26.06873571385092
213,-48.585964129190074
214,-33.0313047956243
215,-65.83734734020412
216,-30.74458814789981
217,-66.38129045402421
218,-51.6255762994786
219,-42.36793214747355
220,-59.50891958564385
221,-49.77099954767927
222,-43.22777620001829
223,-30.808927762644082
224,-50.98203716924977
225,-44.21916559715564
226,-52.61037816991757
227,-43.4379454812647
228,-57.59155417981218
229,-51.34037968211124
230,-69.38712383896137
231,-68.55745200356601
232,-57.017565657972995
233,-56.88950263318454
234,-27.958320034352724
235,-46.82537221692444
236,-36.834416207639215
237,-64.44009146751742
238,-23.48540550469872
239,-60.20653021166501
240,-60.31567059857064
241,-45.87903754011588
242,-45.88376967863156
243,-38.47820962547307
244,-64.7974131269378
245,-15.264616027233576
246,-67.12828235759739
247,-36.982003015881446
248,-51.76147419759867
249,-37.01173173738027
250,-55.55508587403786
251,-62.63721232499095
252,-46.99107283965821
253,-51.07033753732995
254,-46.378173021810156
255,-68.10691812744766
256,-52.342806137451106
257,-37.49119993384717
258,-51.77227266445062
259,-46.7708942946695
260,-41.582906731195465
261,-29.921783437951117
262,-15.802520095979027
263,-51.83630475793825
264,-48.176708952854035
265,-25.401154214802567
266,-49.720577820056754
267,-60.414633343435206
268,-35.21649744360303
269,-35.51064537873039
270,-23.958469788235888
271,-50.110956615422296
272,-35.17308236445929
273,-36.4739798559651
274,-32.72573963771698
275,-29.825070833598055
276,-12.652845200920295
277,-62.79916223506254
278,-38.856684635055714
279,-61.952024173037024
280,-45.02185406359434
281,-59.0383886326373
282,-73.89526474430576
283,-39.65892308463437
284,-42.918383783958475
285,-48.58996547887021
286,-22.53421185521974
287,-52.14721283069133
288,-57.07738744626752
289,-46.93880247695898
290,-54.615427875107116
291,-19.759906791959672
292,-35.93190116375163
293,-60.48002951132469
294,-53.45428765420348
295,-15.007078266926783
296,-39.53938876734653
297,-42.39641692919183
298,-28.60551547253228
299,-54.201184800426276
300,-40.057965717636506
301,-32.15176974304599
302,-13.364440189633346
303,-53.22247973141028
304,-0.9825253676805339
305,-44.98677620115129
306,-65.03713259512172
307,-3.9951597959341
308,-48.151776899537566
309,-66.32656407645851
310,-57.96192067727932
311,-37.67510717436374
312,-33.3104554900818
313,-65.74734046914548
314,-19.770747035400152
315,-33.650044302543286
316,-27.516336317735618
317,-31.438285297175018
318,-45.8363413852204
319,-50.00365774833398
320,-38.60696707560689
321,-21.74814952633499
322,-31.093653644388937
323,-0.6851409334012466
324,-27.99839129839291
325,-52.12437478769479
326,-35.916794726054626
327,-37.61195519275081
328,-19.24549147711474
329,-16.738932101319115
330,-45.382413821576066
331,-13.18404734314812
332,-25.127271573175864
333,-10.366647604265758
334,-49.59619811640418
335,-37.56412045413557
336,-22.726487952251183
337,-44.69116377207588
338,-49.5208927086154
339,-55.468657372837626
340,-12.82292017246079
341,-25.287128914686708
342,-20.434408745996286
343,-22.422704452555852
344,-37.81061748256496
345,-29.19923693922155
346,-26.840864237596517
347,-53.32599866768589
348,-57.344238921486934
349,-0.5870124646537498
350,-2.31494124625571
351,-20.614032259993415
352,-38.09427089499269
353,-16.39996844633381
354,-30.700072185953367
355,-15.761968732719236
356,-34.25230806713036
357,-15.00605194091734
358,-12.273828081317356
359,-43.27368511887275
360,1.7285855541137138
361,-12.756700170106452
362,-13.141447421110517
363,13.877866982296453
364,-38.56633527544278
365,-41.09900177221576
366,-22.319250720378665
367,-13.543729691802778
368,-42.55782505131966
369,-33.022031471101094
370,-25.920835595070994
371,-47.90510965196046
372,-35.38900508173712
373,-0.7868991136154948
374,-19.010227267893686
375,-12.77194639648906
376,-1.6944241660716841
377,-12.456369568751317
378,-26.141781058591913
379,0.4094449758113097
380,-26.014047328197083
381,-55.28452737095776
382,-34.026911262781326
383,-18.172953197932195
384,-7.4463793096103075
385,-18.481453613676376
386,-38.6478631671763
387,-50.24596003017775
388,-27.272922890075318
389,-25.868742706048387
390,-10.499612891304341
391,-7.603026777548787
392,-38.05516153659266
393,9.44805018131042
394,9.532713707078052
395,-28.218151515023898
396,-25.67809230156987
397,-32.280514510217586
398,-34.62468486099479
399,-38.67633893544218
400,-7.228726581720943
401,-25.623642723162924
402,-4.4069941841111095
403,-6.933310419381208
404,-3.760622829479108
405,-27.060507382466874
406,-21.926511861745574
407,-38.447230432483124
408,-40.85063298799485
409,-3.0778924233553075
410,-33.29091111530444
411,-18.276254549353027
412,-24.034260713461883
413,8.057301946792933
414,4.883621154502984
415,8.72943591677031
416,-21.006848926384574
417,-39.54951395578759
418,-18.051544365986715
419,-1.1265778598140557
420,-6.147057187143076
421,-5.125341674231391
422,-22.316479104077366
423,-31.8097141556173
424,-27.353883122140864
425,6.639067980486745
426,-33.841877428584695
427,-5.012526069380617
428,2.1878927113852313
429,-22.692130023034835
