,
0,-53.81552196957592
1,-23.955909186913974
2,-76.11721634924876
3,-111.28926483876047
4,-26.57229986624113
5,-46.883778609538616
6,-22.420743787479513
7,-111.78377653957581
8,-92.87495612401857
9,-78.20425169863427
10,-36.967981139219866
11,-67.83095718022146
12,-3.4550486207486877
13,-3.9081701636886805
14,-114.16085054399844
15,-72.59702900083973
16,-72.32816765971388
17,-61.18870685610341
18,-89.48162596718134
19,-94.19757921092658
20,-69.00824317199755
21,-96.36531810987543
22,-84.95930161167672
23,-31.724770823009038
24,17.702304984556676
25,-50.61254311114292
26,-38.8531834887138
27,-54.40792472134981
28,-58.048262367038326
29,-67.4874928648286
30,-52.22246253168985
31,-82.99496226453759
32,-62.06839360333347
33,-48.885826995644386
34,-113.41327314146614
35,-95.21787237096802
36,-100.3736518621823
37,-75.44413804750214
38,-77.74769208287454
39,-85.65925217051587
40,-28.044516329047315
41,-78.58469812363103
42,-43.946199999219616
43,-28.92917377326764
44,-5.37301107836807
45,-96.7460274730345
46,-3.1372230664513836
47,-87.30093411957576
48,-56.325277668721334
49,-73.73276756399605
